Latitude,Longitude,Sample_ID,Sample_Material_Eng,Sample_Material,Measuring_Institution..Eng.,Measuring_Institution,Pretreatment_Institution_Eng,Pretreatment_Institution_.only.if.different.from.AMS.Lab.,Measurement_Date,R_Combine_Note,Mismatch_Flag,BP,error,Period_New,Site_Code_Eng,Site_Code,Site_OG_Eng,Site_OG,Feature,FeatureType_Eng,Feature_Type,Excavating_Institution_Eng,Excavating_Institution,Year,Sub_Region,Total_Houses,median
37.814,127.51,가평 달전리 22호 유구-21,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007(보고서),,,2360,30,Bronze,Gapyeong Daljeon-ri,가평 달전리,"The DalJeon-li Site, Gapyeong",가평 달전리 유적,22호 - 바닥 확인 후 수습,Dwelling,주거지,Hallym University Museum,한림대학교 박물관,2007,North Han River Basin,31,2374
37.814,127.51,가평 달전리 25호 유구,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007(보고서),,,2430,40,Bronze,Gapyeong Daljeon-ri,가평 달전리,"The DalJeon-li Site, Gapyeong",가평 달전리 유적,25호 - 북벽 유구 수습,Dwelling,주거지,Hallym University Museum,한림대학교 박물관,2007,North Han River Basin,31,2478
37.814,127.51,가평 달전리 8호 유구-10,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007(보고서),R_Combined,,2494,31,Bronze,Gapyeong Daljeon-ri,가평 달전리,"The DalJeon-li Site, Gapyeong",가평 달전리 유적,8호 - 바닥 확인 후 수습,Dwelling,주거지,Hallym University Museum,한림대학교 박물관,2007,North Han River Basin,31,2585
37.814,127.51,가평 달전리 1호,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007(보고서),R_Combined,,2500,29,Bronze,Gapyeong Daljeon-ri,가평 달전리,"The DalJeon-li Site, Gapyeong",가평 달전리 유적,1호 - 바닥 확인 후 수습,Dwelling,주거지,Hallym University Museum,한림대학교 박물관,2007,North Han River Basin,31,2585
37.814,127.51,가평 달전리 35호 유구 곡물-1,Grain,곡물,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007(보고서),R_Combined,,2528,21,Bronze,Gapyeong Daljeon-ri,가평 달전리,"The DalJeon-li Site, Gapyeong",가평 달전리 유적,35호,Dwelling,주거지,Hallym University Museum,한림대학교 박물관,2007,North Han River Basin,31,2617
37.814,127.51,가평 달전리 9호 유구-3,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007(보고서),,,2530,80,Bronze,Gapyeong Daljeon-ri,가평 달전리,"The DalJeon-li Site, Gapyeong",가평 달전리 유적,9호 - 북벽 구덩이 중 중간 구덩이 수습,Dwelling,주거지,Hallym University Museum,한림대학교 박물관,2007,North Han River Basin,31,2586
37.814,127.51,가평 달전리 18호,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007(보고서),R_Combined,,2556,32,Bronze,Gapyeong Daljeon-ri,가평 달전리,"The DalJeon-li Site, Gapyeong",가평 달전리 유적,18호 - 바닥확인 후 수습,Dwelling,주거지,Hallym University Museum,한림대학교 박물관,2007,North Han River Basin,31,2702
37.814,127.51,가평 달전리 19호 유구-12,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007(보고서),R_Combined,,2574,36,Bronze,Gapyeong Daljeon-ri,가평 달전리,"The DalJeon-li Site, Gapyeong",가평 달전리 유적,19호 - 바닥 확인 후 수습,Dwelling,주거지,Hallym University Museum,한림대학교 박물관,2007,North Han River Basin,31,2723
37.814,127.51,가평 달전리 15호,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007(보고서),R_Combined,,2628,39,Bronze,Gapyeong Daljeon-ri,가평 달전리,"The DalJeon-li Site, Gapyeong",가평 달전리 유적,15호,Dwelling,주거지,Hallym University Museum,한림대학교 박물관,2007,North Han River Basin,31,2752
37.814,127.51,가평 달전리 37호 유구-2,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007(보고서),Selected based on archaeological context,,2670,40,Bronze,Gapyeong Daljeon-ri,가평 달전리,"The DalJeon-li Site, Gapyeong",가평 달전리 유적,37호 - 바닥,Dwelling,주거지,Hallym University Museum,한림대학교 박물관,2007,North Han River Basin,31,2779
37.814,127.51,가평 달전리 36호 유구,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007(보고서),,,3110,60,Bronze,Gapyeong Daljeon-ri,가평 달전리,"The DalJeon-li Site, Gapyeong",가평 달전리 유적,36호 - 퇴적토 제거 중 수습,Dwelling,주거지,Hallym University Museum,한림대학교 박물관,2007,North Han River Basin,31,3313
37.814,127.51,가평 달전리 39호 유구 DJ 39,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007(보고서),,,3140,60,Bronze,Gapyeong Daljeon-ri,가평 달전리,"The DalJeon-li Site, Gapyeong",가평 달전리 유적,39호 - 바닥,Dwelling,주거지,Hallym University Museum,한림대학교 박물관,2007,North Han River Basin,31,3355
37.397,127.106,SNU08-351,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/12/17,R_Combined,,1683,26,ProtoThree,Seongnam Dongpangyo,성남 동판교,"East Pan-gyo, Sungnam",성남 동판교 유적,21-2지점 1호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2009,Southern Gyeonggi,29,1571
37.397,127.106,SNU08-341,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/12/02,R_Combined,,1751,36,ProtoThree,Seongnam Dongpangyo,성남 동판교,"East Pan-gyo, Sungnam",성남 동판교 유적,21지점 8호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2009,Southern Gyeonggi,29,1639
37.397,127.106,SNU08-345,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/12/16,R_Combined,,1806,36,ProtoThree,Seongnam Dongpangyo,성남 동판교,"East Pan-gyo, Sungnam",성남 동판교 유적,21지점 20호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2009,Southern Gyeonggi,29,1703
37.397,127.106,SNU08-355,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/12/17,R_Combined,,1720,36,ProtoThree,Seongnam Dongpangyo,성남 동판교,"East Pan-gyo, Sungnam",성남 동판교 유적,21-2지점 2호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2009,Southern Gyeonggi,29,1608
37.397,127.106,SNU08-343,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/12/16,R_Combined,,1820,36,ProtoThree,Seongnam Dongpangyo,성남 동판교,"East Pan-gyo, Sungnam",성남 동판교 유적,21지점 18호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2009,Southern Gyeonggi,29,1720
38.109,126.997,SNU11-163,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011/11/08,R_Combined,,1746,32,ProtoThree,Yeoncheon Gangnae-ri,연천 강내리,"Gangnae-ri, Yeoncheon",연천 강내리 유적,60호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2012,Northern Gyeonggi,72,1635
37.152,127.3,SNU14-203,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2014/09/19,R_Combined,,1600,35,ProtoThree,Yongin Jungneung-ri,용인 죽능리,"Site at Jungneungri, Yongin",용인 죽능리 유적,10호 주거지 1,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화유산연구원,2016,Southern Gyeonggi,14,1470
37.323,127.991,PLD-18212,Carbonized wood,탄화목,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,,,,1737,19,ProtoThree,Wonju Bangok-dong,원주 반곡동,"Bangok-dong, Wonju",원주 반곡동유적,13지점 원삼국 13호 주거지 탄화목 51-60번째 수륜,Dwelling,주거지,Hangang Institute of Cultural Heritage,한강문화재연구원,2013,South Han River Basin,17,1624
37.323,127.991,PLD-18206,Carbonized wood,탄화목,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,,,,1884,21,ProtoThree,Wonju Bangok-dong,원주 반곡동,"Bangok-dong, Wonju",원주 반곡동유적,13지점 원삼국 1호 주거지 탄화목 71-80번째 수륜,Dwelling,주거지,Hangang Institute of Cultural Heritage,한강문화재연구원,2013,South Han River Basin,17,1786
37.885,127.717,OWd100145,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2011/10/18,,,1710,50,ProtoThree,Chuncheon Geunhwa-dong,춘천 근화동,"Geunhwa-dong, Chuncheon",춘천 근화동유적(B지구),철주 4호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,North Han River Basin,46,1602
37.885,127.717,OWd100151,Carbonized residue attached to pottery?,토기부착탄화물?,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2011/10/18,,,1920,50,ProtoThree,Chuncheon Geunhwa-dong,춘천 근화동,"Geunhwa-dong, Chuncheon",춘천 근화동유적(B지구),철주 3호 한식토기,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,North Han River Basin,46,1836
37.683,127.38,PLD-6343,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2009(보고서),,,2805,20,Bronze,Gapyeong Daeseong-ri,가평 대성리,Gapyeong Daeseongri,가평 대성리 유적,청17호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2009,North Han River Basin,27,2908
37.683,127.38,PLD-6344,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2009(보고서),,,2945,20,Bronze,Gapyeong Daeseong-ri,가평 대성리,Gapyeong Daeseongri,가평 대성리 유적,청25호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2009,North Han River Basin,27,3107
37.885,127.717,PLD-17872,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2011(보고서),,,1940,20,ProtoThree,Chuncheon Geunhwa-dong,춘천 근화동,"Geunhwa-dong, Chuncheon",춘천 근화동유적(B지구),"철주 3호(5번 목탄, 나이테71-80)",Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,North Han River Basin,46,1863
37.9,127.733,SNU06-419,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/06/26,Selected based on archaeological context,,1900,50,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Woodoo-dong Lotte Invens Woodoo Park Site in Chuncheon,춘천 우두동 롯데인벤스 우두파크 신축부지 내,1호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2007,North Han River Basin,286,1810
37.931,127.751,SNU06-449,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/07/24,Selected based on archaeological context,,1730,50,ProtoThree,Chuncheon Yulmun-ri,춘천 율문리,"Yulmun-ri 335-4, Chuncheon",춘천 율문리 335-4번지 유적,4호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2008,North Han River Basin,31,1620
37.324,128.378,OWd090379,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2011/03/07,Selected based on archaeological context,,2130,36,ProtoThree,Pyeongchang Cheondong-ri,평창 천동리,"Cheondong-ri, Pyungchang",평창 천동리 220번지 유적,천동리220 - 1,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,South Han River Basin,15,2099
37.536,127.114,SNU10-522,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/11/18,,,1758,20,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall XIII,풍납토성XIII,나-10호 주거지,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2012,Southern Gyeonggi,82,1649
37.692,127.852,SNU10-844,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011/05/09,R_Combined,,1750,29,ProtoThree,Hongcheon Hahwagye-ri,홍천 하화계리,"Hahwagye-ri, Hongcheon",홍천 하화계리 취락,철기 1호 주거지,Dwelling,주거지,Gangwon Research Institute of Archaeological and Cultural Properties,강원고고문화연구원,2012,North Han River Basin,20,1640
38.046,127.712,SNU11-465,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2012/01/27,Selected based on archaeological context,,1960,40,ProtoThree,Hwacheon Georye-ri,화천 거례리,"Georye-ri, Hwacheon",화천 거례리 유적 -1지구 3구간-,철주 5호,Dwelling,주거지,Gangwon Research Institute of Archaeological and Cultural Properties,강원고고문화연구원,2013,North Han River Basin,12,1887
38.046,127.712,SNU10-1252,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011/09/26,R_Combined,,2036,29,ProtoThree,Hwacheon Georye-ri,화천 거례리,"Georye-ri, Hwacheon",화천 거례리 유적 -1지구 3구간-,철주 7호,Dwelling,주거지,Gangwon Research Institute of Archaeological and Cultural Properties,강원고고문화연구원,2013,North Han River Basin,12,1973
37.791,127.346,SNU07-539,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/04/23,R_Combined,,3050,29,Bronze,Gapyeong Yeonha-ri,가평 연하리,Gapyeong Yeonha-ri,가평 연하리유적,A-다지구 1호,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2009,North Han River Basin,74,3263
37.683,127.38,PLD-6339,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2009(보고서),,,1825,20,ProtoThree,Gapyeong Daeseong-ri,가평 대성리,Gapyeong Daeseongri,가평 대성리 유적,원25호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2009,North Han River Basin,54,1724
37.683,127.38,PLD-6338,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2009(보고서),,,1840,20,ProtoThree,Gapyeong Daeseong-ri,가평 대성리,Gapyeong Daeseongri,가평 대성리 유적,원16호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2009,North Han River Basin,54,1737
37.683,127.38,PLD-11946,Lacquer,칠,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2009(보고서),R_Combined,,1845,20,ProtoThree,Gapyeong Daeseong-ri,가평 대성리,Gapyeong Daeseongri,가평 대성리 유적,"원10호 주거지 호(낙랑계토기, 동체 내면에 바른 칠)",Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2009,North Han River Basin,54,1743
