Latitude,Longitude,Sample_ID,Sample_Material_Eng,Sample_Material,Measuring_Institution (Eng),Measuring_Institution,Pretreatment_Institution_Eng,Pretreatment_Institution_.only.if.different.from.AMS.Lab.,Measurement_Date,BP,error,Period_New,Site_Code_Eng,Site_Code,Site_OG_Eng,Site_OG,Feature,FeatureType_Eng,Feature_Type,Excavating_Institution_Eng,Excavating_Institution,Year,면적.m2.,전체주거지수.추정주거지.수,전체.면적.강원은.없음.,추정유무,융기문,즐문,이중구연,미상.추정.,비고,돌대각목,역삼동,가락동,흔암리,송국리,검단리.천전리,미상.추정..1,비고.1,원형점토,미상.초기철기.,비고.2,삼각점토,미상.추정..2,비고.3,경질무문,미상.추정..3,비고.4,원삼국.삼국,미상.추정..4,비고.5,고구려,미상.추정..5,비고.6,통신이후,미상..추정.,비고.7,충청.신석기.홍도,청동기.충청.홍도
37.4,127.247,PLD-17873,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2012(보고서),2535 ,20,Bronze,Gwangju Yeok-dong,광주 역동,Gwangju Yeok-dong,광주 역동유적,마-3호,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화유산연구원,2012,11.86,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.392,127.242,PLD-8766,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2010(보고서),2530 ,20,Bronze,Gwangju Yeok-dong,광주 역동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,청3호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,12.99,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.392,127.242,PLD-8767,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2010(보고서),2510 ,20,Bronze,Gwangju Yeok-dong,광주 역동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,청4호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,18.06,,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,
37.392,127.242,PLD-8773,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2010(보고서),2545 ,20,Bronze,Gwangju Yeok-dong,광주 역동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,청8호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,12.99,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.392,127.242,SNU07-423,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-02-14,2430 ,60,Bronze,Gwangju Yeok-dong,광주 역동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,청4호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,18.06,,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-129,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2650 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(B) 1호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,44.2,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-130,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2740 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(J) 4호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,38.42,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-131,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2650 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(J) 13호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-132,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2750 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 5호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,21.28,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-133,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2820 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 12호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,13.93,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-134,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2750 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 13호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,27.16,,,○,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-135,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2800 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 14호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,27.16,,,○,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-136,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2720 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 19호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,16.74,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-137,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2550 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 20호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,17.68,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-138,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2520 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-3(나) 1호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,51.04,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-139,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2660 ,60,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-3(나) 3호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,27.16,,,○,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-140,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2760 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-3(나) 4호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,27.16,,,○,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-141,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2680 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-3(나) 6호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,14.4,,,,,,,,,,,○각형,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-142,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2710 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-3(나) 7호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,19.04,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-143,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-09-14,2850 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-3(나) 15호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,25.46,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-543,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2670 ,40,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(J) 1호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,27.16,,,○,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-544,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2630 ,40,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(J) 16호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,해당주거지 없음,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-545,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2900 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(J) 12호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,26.24,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-546,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2560 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(J) 18호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,해당주거지 없음,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-547,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2820 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(J) 3호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,13.26,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-548,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2710 ,40,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(J) 10호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,27.16,,,○,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-549,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2830 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(J) 6호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,21.84,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-551,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2920 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(J) 13호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,16.5,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-553,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2550 ,40,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 6호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,20.79,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-554,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2910 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 11호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,28.48,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-555,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2910 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 17호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,22.16,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-556,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2990 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 16호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,27.16,,,○,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-557,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,3090 ,60,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 15호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,16.92,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-558,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2820 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 10호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,53.72,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-559,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2960 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 3호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,51.92,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-560,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2750 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-L 5호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-561,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2900 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(K) 1호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,22.04,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-562,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2630 ,40,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(K) 2호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,11.2,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-563,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,3020 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-K 3호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,32.2,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-565,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,3010 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(B-1) 1호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,21.9,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-566,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2540 ,40,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(B-1) 2호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,24.03,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-567,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2950 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-1(B-1) 3호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,37.74,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU10-568,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-01-24,2920 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-3(나) 8호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,14.84,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU11-194,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-11-17,2770 ,60,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-D 22호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,49.92,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU11-195,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-11-17,2850 ,40,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-D 23호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,69.6,,,,,,,,,,,○각형,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU11-198,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-11-17,2700 ,40,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-G 4호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,15.91,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
37.643,126.619,SNU11-199,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2011-11-17,2680 ,50,Bronze,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,1-G 2호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2013,15.5,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
